,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
593,593,593,202202240MIN,46.1,8,4th quarter,11:45.0,Jaren Jackson,MEM,FALSE,3-pointer,23,83-84,'MIN',trails
594,594,594,202202240MIN,21.2,7.2,4th quarter,11:03.0,Jaren Jackson,MEM,FALSE,2-pointer,5,83-84,'MIN',trails
595,595,595,202202240MIN,25.2,6.2,4th quarter,10:46.0,Jaren Jackson,MEM,TRUE,2-pointer,3,85-84,'MIN',leads
596,596,596,202202240MIN,21.9,6.5,4th quarter,10:15.0,Ja Morant,MEM,FALSE,2-pointer,4,86-86,'MIN',tied
597,597,597,202202240MIN,18.7,11.8,4th quarter,10:11.0,Brandon Clarke,MEM,TRUE,2-pointer,10,88-86,'MIN',leads
598,598,598,202202240MIN,23.8,3.9,4th quarter,09:59.0,Desmond Bane,MEM,TRUE,2-pointer,1,90-86,'MIN',leads
599,599,599,202202240MIN,27.3,6.7,4th quarter,08:58.0,Ja Morant,MEM,FALSE,2-pointer,5,90-89,'MIN',leads
600,600,600,202202240MIN,14.5,27.3,4th quarter,08:54.0,Desmond Bane,MEM,FALSE,3-pointer,26,90-89,'MIN',leads
601,601,601,202202240MIN,7.2,21.8,4th quarter,08:30.0,Ja Morant,MEM,FALSE,3-pointer,25,90-91,'MIN',trails
602,602,602,202202240MIN,25.9,5.9,4th quarter,06:35.0,Ja Morant,MEM,TRUE,2-pointer,3,98-98,'MIN',tied
603,603,603,202202240MIN,22.2,11.8,4th quarter,06:02.0,Ja Morant,MEM,TRUE,2-pointer,9,100-101,'MIN',trails
604,604,604,202202240MIN,23.4,7,4th quarter,05:19.0,Ja Morant,MEM,FALSE,2-pointer,4,100-104,'MIN',trails
605,605,605,202202240MIN,1.1,13.7,4th quarter,04:26.0,Desmond Bane,MEM,TRUE,3-pointer,25,105-108,'MIN',trails
606,606,606,202202240MIN,26.8,9.1,4th quarter,03:54.0,Ja Morant,MEM,FALSE,2-pointer,6,105-110,'MIN',trails
607,607,607,202202240MIN,23.2,7.9,4th quarter,03:50.0,Brandon Clarke,MEM,TRUE,2-pointer,5,107-110,'MIN',trails
608,608,608,202202240MIN,24.3,3.4,4th quarter,03:10.0,Ja Morant,MEM,TRUE,2-pointer,0,109-110,'MIN',trails
609,609,609,202202240MIN,24,4.6,4th quarter,02:19.0,Brandon Clarke,MEM,TRUE,2-pointer,1,111-112,'MIN',trails
610,610,610,202202240MIN,23.7,5.3,4th quarter,01:42.0,Ja Morant,MEM,FALSE,2-pointer,2,112-114,'MIN',trails
611,611,611,202202240MIN,24,3.3,4th quarter,01:40.0,Brandon Clarke,MEM,TRUE,2-pointer,0,114-114,'MIN',tied
612,612,612,202202240MIN,21.8,8,4th quarter,01:05.0,Jaren Jackson,MEM,FALSE,2-pointer,5,114-117,'MIN',trails
613,613,613,202202240MIN,44.7,16,4th quarter,00:35.0,Desmond Bane,MEM,FALSE,3-pointer,24,114-117,'MIN',trails
614,614,614,202202240MIN,25.2,29.4,4th quarter,00:05.0,Ja Morant,MEM,FALSE,3-pointer,26,114-117,'MIN',trails
615,615,615,202202240MIN,40.6,23.7,4th quarter,00:00.0,Ziaire Williams,MEM,FALSE,3-pointer,26,114-119,'MIN',trails
616,616,616,202202240MIN,7.2,25.6,1st quarter,11:38.0,Karl-Anthony Towns,MIN,FALSE,3-pointer,28,0-0,'MIN',tied
617,617,617,202202240MIN,27,11.1,1st quarter,10:52.0,Patrick Beverley,MIN,FALSE,2-pointer,8,0-0,'MIN',tied
618,618,618,202202240MIN,24.3,22.1,1st quarter,10:12.0,Anthony Edwards,MIN,FALSE,2-pointer,19,0-2,'MIN',trails
619,619,619,202202240MIN,24,3.9,1st quarter,10:09.0,Jarred Vanderbilt,MIN,TRUE,2-pointer,1,2-Feb,'MIN',tied
620,620,620,202202240MIN,23.7,10.1,1st quarter,09:40.0,Jarred Vanderbilt,MIN,FALSE,2-pointer,7,2-May,'MIN',trails
621,621,621,202202240MIN,17.1,28.2,1st quarter,09:15.0,Patrick Beverley,MIN,TRUE,3-pointer,26,5-May,'MIN',tied
622,622,622,202202240MIN,23.4,3.8,1st quarter,08:39.0,Karl-Anthony Towns,MIN,TRUE,2-pointer,1,7-Jun,'MIN',leads
623,623,623,202202240MIN,45.3,15.8,1st quarter,07:43.0,Patrick Beverley,MIN,FALSE,3-pointer,25,7-Sept,'MIN',trails
624,624,624,202202240MIN,44.8,16.2,1st quarter,06:18.0,D'Angelo Russell,MIN,FALSE,3-pointer,24,Aug-14,'MIN',trails
625,625,625,202202240MIN,21.8,11.5,1st quarter,05:55.0,D'Angelo Russell,MIN,TRUE,2-pointer,9,Oct-16,'MIN',trails
626,626,626,202202240MIN,27.8,27.8,1st quarter,05:30.0,Karl-Anthony Towns,MIN,FALSE,3-pointer,25,Oct-16,'MIN',trails
627,627,627,202202240MIN,33.5,4.3,1st quarter,04:53.0,Patrick Beverley,MIN,FALSE,2-pointer,10,Oct-19,'MIN',trails
628,628,628,202202240MIN,36.9,8.8,1st quarter,04:51.0,Patrick Beverley,MIN,FALSE,2-pointer,14,Oct-19,'MIN',trails
629,629,629,202202240MIN,29.1,7.2,1st quarter,04:34.0,Karl-Anthony Towns,MIN,FALSE,2-pointer,6,Oct-21,'MIN',trails
630,630,630,202202240MIN,44.8,15.8,1st quarter,04:16.0,Patrick Beverley,MIN,TRUE,3-pointer,24,13-21,'MIN',trails
631,631,631,202202240MIN,7.3,22,1st quarter,04:00.0,Patrick Beverley,MIN,FALSE,3-pointer,25,13-21,'MIN',trails
632,632,632,202202240MIN,21.5,6.8,1st quarter,03:38.0,Karl-Anthony Towns,MIN,TRUE,2-pointer,4,15-23,'MIN',trails
633,633,633,202202240MIN,34.6,22.3,1st quarter,02:52.0,Karl-Anthony Towns,MIN,FALSE,2-pointer,22,15-27,'MIN',trails
634,634,634,202202240MIN,1.5,2.4,1st quarter,02:27.0,Malik Beasley,MIN,FALSE,3-pointer,23,15-27,'MIN',trails
635,635,635,202202240MIN,24.5,3.9,1st quarter,01:09.0,Anthony Edwards,MIN,FALSE,2-pointer,1,16-31,'MIN',trails
636,636,636,202202240MIN,20.1,6.7,1st quarter,01:04.0,Jaden McDaniels,MIN,TRUE,2-pointer,5,18-31,'MIN',trails
637,637,637,202202240MIN,33.3,4.9,1st quarter,00:21.0,Malik Beasley,MIN,FALSE,2-pointer,9,18-31,'MIN',trails
638,638,638,202202240MIN,1.6,3.4,1st quarter,00:16.0,Jaden McDaniels,MIN,TRUE,3-pointer,22,21-31,'MIN',trails
